# Field minima and maxima
# Time        	field         	min           	location(min) 	max           	location(max) 
23            	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.991905e-02	(3.368735e-03 -9.414985e-03 5.000000e-03)
23            	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.685676e-10	(1.272745e-03 9.918185e-03 5.000000e-03)
23            	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.263481e+00	(1.272745e-03 9.918185e-03 5.000000e-03)
23            	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
23            	p             	-2.224548e-02	(3.760496e-03 -1.050988e-02 5.000000e-03)	2.543044e-02	(-1.565050e-02 1.536537e-04 5.000000e-03)
23            	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)
24            	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	2.018156e-01	(-1.095845e-04 1.116184e-02 5.000000e-03)
24            	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	6.636206e-08	(3.368735e-03 -9.414985e-03 5.000000e-03)
24            	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.949425e-02	(3.368735e-03 -9.414985e-03 5.000000e-03)
24            	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.653445e-10	(1.272745e-03 -9.918185e-03 5.000000e-03)
24            	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.256318e+00	(1.272745e-03 -9.918185e-03 5.000000e-03)
24            	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
24            	p             	-2.203565e-02	(3.553416e-03 -1.058166e-02 5.000000e-03)	2.469837e-02	(-1.565050e-02 1.536537e-04 5.000000e-03)
24            	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)
25            	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	2.012765e-01	(-1.095845e-04 1.116184e-02 5.000000e-03)
25            	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	6.592575e-08	(3.183235e-03 -9.479315e-03 5.000000e-03)
25            	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.930033e-02	(3.183235e-03 -9.479315e-03 5.000000e-03)
25            	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.634080e-10	(1.077770e-03 -9.941265e-03 5.000000e-03)
25            	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.252015e+00	(1.077770e-03 -9.941265e-03 5.000000e-03)
25            	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
25            	p             	-2.178042e-02	(3.553416e-03 -1.058166e-02 5.000000e-03)	2.406388e-02	(-1.565050e-02 1.536537e-04 5.000000e-03)
25            	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)
26            	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	2.007385e-01	(-1.095845e-04 1.116184e-02 5.000000e-03)
26            	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	6.543233e-08	(3.183235e-03 -9.479315e-03 5.000000e-03)
26            	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.908103e-02	(3.183235e-03 -9.479315e-03 5.000000e-03)
26            	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.612851e-10	(1.077770e-03 -9.941265e-03 5.000000e-03)
26            	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.247298e+00	(1.077770e-03 -9.941265e-03 5.000000e-03)
26            	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
26            	p             	-2.169459e-02	(3.553416e-03 -1.058166e-02 5.000000e-03)	2.333547e-02	(-1.565050e-02 1.536537e-04 5.000000e-03)
26            	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)
27            	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	2.002014e-01	(-1.095845e-04 1.116184e-02 5.000000e-03)
27            	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	6.518765e-08	(3.183235e-03 -9.479315e-03 5.000000e-03)
27            	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.897229e-02	(3.183235e-03 -9.479315e-03 5.000000e-03)
27            	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.597959e-10	(1.077770e-03 -9.941265e-03 5.000000e-03)
27            	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.243988e+00	(1.077770e-03 -9.941265e-03 5.000000e-03)
27            	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
27            	p             	-2.159649e-02	(3.344983e-03 -1.064940e-02 5.000000e-03)	2.267743e-02	(-1.565050e-02 1.536537e-04 5.000000e-03)
27            	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)
28            	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.996651e-01	(-1.095845e-04 1.116184e-02 5.000000e-03)
28            	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	6.492467e-08	(3.183235e-03 -9.479315e-03 5.000000e-03)
28            	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.885541e-02	(3.183235e-03 -9.479315e-03 5.000000e-03)
28            	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.582706e-10	(1.077770e-03 -9.941265e-03 5.000000e-03)
28            	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.240599e+00	(1.077770e-03 -9.941265e-03 5.000000e-03)
28            	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
28            	p             	-2.166719e-02	(3.344983e-03 -1.064940e-02 5.000000e-03)	2.199240e-02	(-1.116184e-02 -1.095845e-04 5.000000e-03)
28            	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)
29            	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.991264e-01	(-1.095845e-04 1.116184e-02 5.000000e-03)
29            	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	6.490409e-08	(2.996510e-03 -9.539985e-03 5.000000e-03)
29            	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.884626e-02	(2.996510e-03 -9.539985e-03 5.000000e-03)
29            	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.573631e-10	(1.077770e-03 -9.941265e-03 5.000000e-03)
29            	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.238582e+00	(1.077770e-03 -9.941265e-03 5.000000e-03)
29            	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
29            	p             	-2.231860e-02	(3.135248e-03 -1.071303e-02 5.000000e-03)	2.077804e-02	(-1.116184e-02 -1.095845e-04 5.000000e-03)
29            	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)
30            	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.985925e-01	(-1.095845e-04 1.116184e-02 5.000000e-03)
30            	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	6.572899e-08	(2.996510e-03 -9.539985e-03 5.000000e-03)
30            	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.921289e-02	(2.996510e-03 -9.539985e-03 5.000000e-03)
30            	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.591539e-10	(1.077770e-03 9.941265e-03 5.000000e-03)
30            	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.242561e+00	(1.077770e-03 9.941265e-03 5.000000e-03)
30            	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
30            	p             	-2.240075e-02	(3.135248e-03 1.071303e-02 5.000000e-03)	2.049925e-02	(-1.116184e-02 -1.095845e-04 5.000000e-03)
30            	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)
31            	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.980601e-01	(-1.095845e-04 1.116184e-02 5.000000e-03)
31            	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	6.574406e-08	(2.996510e-03 9.539985e-03 5.000000e-03)
31            	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.921958e-02	(2.996510e-03 9.539985e-03 5.000000e-03)
31            	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.578167e-10	(1.077770e-03 9.941265e-03 5.000000e-03)
31            	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.239590e+00	(1.077770e-03 9.941265e-03 5.000000e-03)
31            	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
31            	p             	-2.170070e-02	(3.135248e-03 -1.071303e-02 5.000000e-03)	2.090661e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
31            	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)
32            	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.975309e-01	(-1.095845e-04 1.116184e-02 5.000000e-03)
32            	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	6.460924e-08	(2.808625e-03 -9.596975e-03 5.000000e-03)
32            	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.871522e-02	(2.808625e-03 -9.596975e-03 5.000000e-03)
32            	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.538274e-10	(1.077770e-03 -9.941265e-03 5.000000e-03)
32            	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.230725e+00	(1.077770e-03 -9.941265e-03 5.000000e-03)
32            	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
32            	p             	-2.173454e-02	(3.135248e-03 1.071303e-02 5.000000e-03)	2.068004e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
32            	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)
33            	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.970032e-01	(-1.095845e-04 1.116184e-02 5.000000e-03)
33            	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	6.454969e-08	(2.808625e-03 9.596975e-03 5.000000e-03)
33            	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.868875e-02	(2.808625e-03 9.596975e-03 5.000000e-03)
33            	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.525280e-10	(1.077770e-03 -9.941265e-03 5.000000e-03)
33            	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.227837e+00	(1.077770e-03 -9.941265e-03 5.000000e-03)
33            	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
33            	p             	-2.167960e-02	(3.135248e-03 1.071303e-02 5.000000e-03)	2.048106e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
33            	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)
34            	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.964784e-01	(-3.287125e-04 1.115754e-02 5.000000e-03)
34            	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	6.436257e-08	(2.808625e-03 9.596975e-03 5.000000e-03)
34            	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.860559e-02	(2.808625e-03 9.596975e-03 5.000000e-03)
34            	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.510955e-10	(1.077770e-03 -9.941265e-03 5.000000e-03)
34            	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.224654e+00	(1.077770e-03 -9.941265e-03 5.000000e-03)
34            	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
34            	p             	-2.161250e-02	(3.135248e-03 1.071303e-02 5.000000e-03)	2.029399e-02	(-1.116184e-02 1.095845e-04 5.000000e-03)
34            	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)
35            	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.959551e-01	(-3.287125e-04 1.115754e-02 5.000000e-03)
35            	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	6.415864e-08	(2.808625e-03 9.596975e-03 5.000000e-03)
35            	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.851495e-02	(2.808625e-03 9.596975e-03 5.000000e-03)
35            	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.496927e-10	(1.077770e-03 -9.941265e-03 5.000000e-03)
35            	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.221537e+00	(1.077770e-03 -9.941265e-03 5.000000e-03)
35            	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
35            	p             	-2.157666e-02	(2.924309e-03 -1.077254e-02 5.000000e-03)	2.010439e-02	(-1.116184e-02 -1.095845e-04 5.000000e-03)
35            	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)
36            	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.954333e-01	(-3.287125e-04 1.115754e-02 5.000000e-03)
36            	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	6.399423e-08	(2.808625e-03 -9.596975e-03 5.000000e-03)
36            	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.844188e-02	(2.808625e-03 -9.596975e-03 5.000000e-03)
36            	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.483463e-10	(1.077770e-03 -9.941265e-03 5.000000e-03)
36            	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.218545e+00	(1.077770e-03 -9.941265e-03 5.000000e-03)
36            	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
36            	p             	-2.154244e-02	(2.924309e-03 -1.077254e-02 5.000000e-03)	1.990576e-02	(-1.116184e-02 -1.095845e-04 5.000000e-03)
36            	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)
37            	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.949132e-01	(-3.287125e-04 1.115754e-02 5.000000e-03)
37            	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	6.383494e-08	(2.808625e-03 -9.596975e-03 5.000000e-03)
37            	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.837108e-02	(2.808625e-03 -9.596975e-03 5.000000e-03)
37            	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.469935e-10	(8.823810e-04 -9.960510e-03 5.000000e-03)
37            	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.215539e+00	(8.823810e-04 -9.960510e-03 5.000000e-03)
37            	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
37            	p             	-2.151850e-02	(2.924309e-03 -1.077254e-02 5.000000e-03)	1.968366e-02	(-1.116184e-02 -1.095845e-04 5.000000e-03)
37            	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)
38            	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.943951e-01	(-3.287125e-04 1.115754e-02 5.000000e-03)
38            	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	6.369218e-08	(2.808625e-03 -9.596975e-03 5.000000e-03)
38            	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.830764e-02	(2.808625e-03 -9.596975e-03 5.000000e-03)
38            	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.456916e-10	(8.823810e-04 9.960510e-03 5.000000e-03)
38            	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.212645e+00	(8.823810e-04 9.960510e-03 5.000000e-03)
38            	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
38            	p             	-2.148526e-02	(2.924309e-03 1.077254e-02 5.000000e-03)	1.948258e-02	(-1.116184e-02 -1.095845e-04 5.000000e-03)
38            	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)
39            	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.938788e-01	(-3.287125e-04 1.115754e-02 5.000000e-03)
39            	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	6.354004e-08	(2.619660e-03 9.650270e-03 5.000000e-03)
39            	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.824002e-02	(2.619660e-03 9.650270e-03 5.000000e-03)
39            	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.443231e-10	(8.823810e-04 9.960510e-03 5.000000e-03)
39            	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.209604e+00	(8.823810e-04 9.960510e-03 5.000000e-03)
39            	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
39            	p             	-2.145306e-02	(2.924309e-03 1.077254e-02 5.000000e-03)	1.930119e-02	(-1.116184e-02 -1.095845e-04 5.000000e-03)
39            	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)
40            	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.933644e-01	(-3.287125e-04 1.115754e-02 5.000000e-03)
40            	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	6.339231e-08	(2.619660e-03 9.650270e-03 5.000000e-03)
40            	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.817436e-02	(2.619660e-03 9.650270e-03 5.000000e-03)
40            	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.429585e-10	(8.823810e-04 9.960510e-03 5.000000e-03)
40            	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.206572e+00	(8.823810e-04 9.960510e-03 5.000000e-03)
40            	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
40            	p             	-2.140919e-02	(2.924309e-03 1.077254e-02 5.000000e-03)	1.915838e-02	(-1.116184e-02 -1.095845e-04 5.000000e-03)
40            	yPlus         	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)
41            	mag(U)        	0.000000e+00	(7.000970e-03 7.139805e-03 5.000000e-03)	1.928520e-01	(-3.287125e-04 1.115754e-02 5.000000e-03)
41            	mag(force)    	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	6.322843e-08	(2.619660e-03 9.650270e-03 5.000000e-03)
41            	mag(forceCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	2.810152e-02	(2.619660e-03 9.650270e-03 5.000000e-03)
41            	mag(moment)   	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	5.415552e-10	(8.823810e-04 9.960510e-03 5.000000e-03)
41            	mag(momentCoeff)	0.000000e+00	(7.815126e-03 7.970105e-03 5.000000e-03)	1.203453e+00	(8.823810e-04 9.960510e-03 5.000000e-03)
41            	nu            	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)	1.500000e-04	(7.815126e-03 7.970105e-03 5.000000e-03)
41            	p             	-2.136639e-02	(2.924309e-03 1.077254e-02 5.000000e-03)	1.903981e-02	(-1.116184e-02 -1.095845e-04 5.000000e-03)
